game_number,strategy,seed,turns_survived,survived_target,final_people,max_people,final_food,max_food,total_hunts,successful_hunts,hunt_failures,hunt_deaths,total_food_rolls,total_food_gained,kinship_started,kinship_completed,tech_sets_completed,tech_upgrades_completed,prayer_earned,prayer_spent,sacrifices,events_ignored
2142,hunt,102142,14,False,0,5,51,53,14,9,5,5,11,23,0,0,0,0,0,0,0,0
2143,hunt,102143,18,False,0,5,45,45,18,13,5,5,7,11,0,0,0,0,0,0,0,0
2144,hunt,102144,21,False,0,5,77,77,21,16,5,5,8,14,0,0,0,0,0,0,0,0
2145,hunt,102145,15,False,0,5,49,49,15,10,5,5,9,11,0,0,0,0,0,0,0,0
2146,hunt,102146,15,False,0,5,57,60,15,10,5,5,5,7,0,0,0,0,0,0,0,0
2147,hunt,102147,16,False,0,5,84,84,16,11,5,5,7,10,0,0,0,0,0,0,0,0
2148,hunt,102148,12,False,0,5,40,45,12,7,5,5,5,9,0,0,0,0,0,0,0,0
2149,hunt,102149,16,False,0,5,59,59,16,11,5,5,10,18,0,0,0,0,0,0,0,0
2150,hunt,102150,21,False,0,5,86,86,21,16,5,5,8,9,0,0,0,0,0,0,0,0
2151,hunt,102151,17,False,0,5,45,45,17,12,5,5,15,18,0,0,0,0,0,0,0,0
2152,hunt,102152,19,False,0,5,65,65,19,14,5,5,8,6,0,0,0,0,0,0,0,0
2153,hunt,102153,12,False,0,5,58,61,12,7,5,5,5,6,0,0,0,0,0,0,0,0
2154,hunt,102154,13,False,0,5,28,34,13,8,5,5,2,5,0,0,0,0,0,0,0,0
2155,hunt,102155,16,False,0,5,43,43,16,11,5,5,2,4,0,0,0,0,0,0,0,0
2156,hunt,102156,24,False,0,5,101,101,23,18,5,5,16,15,0,0,0,0,0,0,0,0
2157,hunt,102157,14,False,0,5,50,57,14,9,5,5,9,10,0,0,0,0,0,0,0,0
2158,hunt,102158,11,False,0,5,42,43,11,6,5,5,8,13,0,0,0,0,0,0,0,0
2159,hunt,102159,11,False,0,5,24,25,11,6,5,5,9,16,0,0,0,0,0,0,0,0
2160,hunt,102160,12,False,0,5,21,22,12,7,5,5,5,9,0,0,0,0,0,0,0,0
2161,hunt,102161,23,False,0,5,110,110,23,18,5,5,15,15,0,0,0,0,0,0,0,0
2162,hunt,102162,15,False,0,5,74,77,15,10,5,5,15,28,0,0,0,0,0,0,0,0
2163,hunt,102163,10,False,0,5,28,34,10,5,5,5,3,7,0,0,0,0,0,0,0,0
2164,hunt,102164,21,False,0,5,64,64,21,16,5,5,15,17,0,0,0,0,0,0,0,0
2165,hunt,102165,27,False,0,5,134,134,27,22,5,5,16,21,0,0,0,0,0,0,0,0
2166,hunt,102166,17,False,0,5,63,63,17,12,5,5,4,7,0,0,0,0,0,0,0,0
2167,hunt,102167,21,False,0,5,75,75,21,16,5,5,7,12,0,0,0,0,0,0,0,0
2168,hunt,102168,10,False,0,5,32,35,10,5,5,5,6,10,0,0,0,0,0,0,0,0
2169,hunt,102169,22,False,0,5,114,114,22,17,5,5,10,6,0,0,0,0,0,0,0,0
2170,hunt,102170,12,False,0,5,57,57,12,7,5,5,7,13,0,0,0,0,0,0,0,0
2171,hunt,102171,16,False,0,5,50,50,16,11,5,5,11,11,0,0,0,0,0,0,0,0
2172,hunt,102172,32,False,0,5,145,145,32,27,5,5,28,28,0,0,0,0,0,0,0,0
2173,hunt,102173,18,False,0,5,75,75,18,13,5,5,6,10,0,0,0,0,0,0,0,0
2174,hunt,102174,13,False,0,5,44,44,13,8,5,5,8,13,0,0,0,0,0,0,0,0
2175,hunt,102175,20,False,0,5,67,68,20,15,5,5,18,21,0,0,0,0,0,0,0,0
2176,hunt,102176,18,False,0,5,65,65,18,13,5,5,7,6,0,0,0,0,0,0,0,0
2177,hunt,102177,22,False,0,5,88,88,22,17,5,5,19,20,0,0,0,0,0,0,0,0
2178,hunt,102178,26,False,0,5,102,102,26,21,5,5,18,13,0,0,0,0,0,0,0,0
2179,hunt,102179,14,False,0,5,30,30,14,9,5,5,7,11,0,0,0,0,0,0,0,0
2180,hunt,102180,10,False,0,5,31,34,10,5,5,5,7,15,0,0,0,0,0,0,0,0
2181,hunt,102181,20,False,0,5,85,85,20,15,5,5,12,14,0,0,0,0,0,0,0,0
2182,hunt,102182,11,False,0,5,32,33,11,6,5,5,5,8,0,0,0,0,0,0,0,0
2183,hunt,102183,21,False,0,5,90,91,21,16,5,5,19,13,0,0,0,0,0,0,0,0
2184,hunt,102184,14,False,0,5,66,67,14,9,5,5,7,17,0,0,0,0,0,0,0,0
2185,hunt,102185,33,False,0,5,117,117,33,28,5,5,26,17,0,0,0,0,0,0,0,0
2186,hunt,102186,22,False,0,5,75,75,22,17,5,5,8,15,0,0,0,0,0,0,0,0
2187,hunt,102187,22,False,0,5,99,100,22,17,5,5,18,11,0,0,0,0,0,0,0,0
2188,hunt,102188,21,False,0,5,78,78,21,16,5,5,10,19,0,0,0,0,0,0,0,0
2189,hunt,102189,20,False,0,5,93,93,20,15,5,5,13,17,0,0,0,0,0,0,0,0
2190,hunt,102190,11,False,0,5,48,53,11,6,5,5,8,15,0,0,0,0,0,0,0,0
2191,hunt,102191,15,False,0,5,81,81,15,10,5,5,6,11,0,0,0,0,0,0,0,0
2192,hunt,102192,15,False,0,5,73,76,15,10,5,5,10,6,0,0,0,0,0,0,0,0
2193,hunt,102193,22,False,0,5,100,100,22,17,5,5,11,11,0,0,0,0,0,0,0,0
2194,hunt,102194,19,False,0,5,70,70,19,14,5,5,8,7,0,0,0,0,0,0,0,0
2195,hunt,102195,11,False,0,5,16,22,11,6,5,5,5,2,0,0,0,0,0,0,0,0
2196,hunt,102196,24,False,0,5,122,122,24,19,5,5,17,27,0,0,0,0,0,0,0,0
2197,hunt,102197,12,False,0,5,39,41,12,7,5,5,4,6,0,0,0,0,0,0,0,0
2198,hunt,102198,14,False,0,5,46,46,14,9,5,5,4,6,0,0,0,0,0,0,0,0
2199,hunt,102199,13,False,0,5,28,34,13,8,5,5,9,11,0,0,0,0,0,0,0,0
2200,hunt,102200,14,False,0,5,54,54,14,9,5,5,8,16,0,0,0,0,0,0,0,0
2201,hunt,102201,19,False,0,5,78,78,19,14,5,5,14,21,0,0,0,0,0,0,0,0
2202,hunt,102202,17,False,0,5,51,51,17,12,5,5,11,14,0,0,0,0,0,0,0,0
2203,hunt,102203,17,False,0,5,73,73,17,12,5,5,9,14,0,0,0,0,0,0,0,0
2204,hunt,102204,17,False,0,5,58,58,17,12,5,5,8,13,0,0,0,0,0,0,0,0
2205,hunt,102205,16,False,0,5,67,68,16,11,5,5,9,6,0,0,0,0,0,0,0,0
2206,hunt,102206,24,False,0,5,68,68,23,18,5,5,19,27,0,0,0,0,0,0,0,0
2207,hunt,102207,23,False,0,5,128,128,23,18,5,5,13,12,0,0,0,0,0,0,0,0
2208,hunt,102208,27,False,0,5,111,111,27,22,5,5,21,25,0,0,0,0,0,0,0,0
2209,hunt,102209,14,False,0,5,74,85,14,9,5,5,3,1,0,0,0,0,0,0,0,0
2210,hunt,102210,14,False,0,5,46,49,14,9,5,5,10,8,0,0,0,0,0,0,0,0
2211,hunt,102211,24,False,0,5,121,121,24,19,5,5,21,18,0,0,0,0,0,0,0,0
2212,hunt,102212,13,False,0,5,24,24,12,7,5,5,10,16,0,0,0,0,0,0,0,0
2213,hunt,102213,10,False,0,5,42,45,10,5,5,5,5,11,0,0,0,0,0,0,0,0
2214,hunt,102214,15,False,0,5,61,62,15,10,5,5,8,14,0,0,0,0,0,0,0,0
2215,hunt,102215,13,False,0,5,39,39,13,8,5,5,6,9,0,0,0,0,0,0,0,0
2216,hunt,102216,15,False,0,5,56,56,15,10,5,5,7,8,0,0,0,0,0,0,0,0
2217,hunt,102217,22,False,0,5,91,91,22,17,5,5,16,21,0,0,0,0,0,0,0,0
2218,hunt,102218,26,False,0,5,125,125,26,21,5,5,22,34,0,0,0,0,0,0,0,0
2219,hunt,102219,15,False,0,5,61,62,15,10,5,5,5,6,0,0,0,0,0,0,0,0
2220,hunt,102220,15,False,0,5,59,60,15,10,5,5,13,22,0,0,0,0,0,0,0,0
2221,hunt,102221,22,False,0,5,79,79,22,17,5,5,16,19,0,0,0,0,0,0,0,0
2222,hunt,102222,20,False,0,5,91,91,20,15,5,5,19,18,0,0,0,0,0,0,0,0
2223,hunt,102223,19,False,0,5,90,90,19,14,5,5,7,10,0,0,0,0,0,0,0,0
2224,hunt,102224,13,False,0,5,50,56,13,8,5,5,0,0,0,0,0,0,0,0,0,0
2225,hunt,102225,23,False,0,5,117,118,23,18,5,5,21,24,0,0,0,0,0,0,0,0
2226,hunt,102226,13,False,0,5,49,49,13,8,5,5,6,7,0,0,0,0,0,0,0,0
2227,hunt,102227,13,False,0,5,34,35,12,7,5,5,6,14,0,0,0,0,0,0,0,0
2228,hunt,102228,24,False,0,5,82,82,24,19,5,5,9,11,0,0,0,0,0,0,0,0
2229,hunt,102229,14,False,0,5,55,58,14,9,5,5,5,6,0,0,0,0,0,0,0,0
2230,hunt,102230,22,False,0,5,91,91,22,17,5,5,13,13,0,0,0,0,0,0,0,0
2231,hunt,102231,14,False,0,5,43,45,14,9,5,5,5,7,0,0,0,0,0,0,0,0
2232,hunt,102232,19,False,0,5,49,49,19,14,5,5,16,11,0,0,0,0,0,0,0,0
2233,hunt,102233,12,False,0,5,42,43,12,7,5,5,7,10,0,0,0,0,0,0,0,0
2234,hunt,102234,12,False,0,5,61,61,12,7,5,5,5,7,0,0,0,0,0,0,0,0
2235,hunt,102235,34,False,0,5,134,134,34,29,5,5,27,36,0,0,0,0,0,0,0,0
2236,hunt,102236,14,False,0,5,15,15,14,9,5,5,7,5,0,0,0,0,0,0,0,0
2237,hunt,102237,21,False,0,5,61,62,21,16,5,5,20,21,0,0,0,0,0,0,0,0
2238,hunt,102238,12,False,0,5,61,63,12,7,5,5,3,5,0,0,0,0,0,0,0,0
2239,hunt,102239,18,False,0,5,75,76,18,13,5,5,12,10,0,0,0,0,0,0,0,0
2240,hunt,102240,13,False,0,5,30,43,13,8,5,5,6,5,0,0,0,0,0,0,0,0
2241,hunt,102241,16,False,0,5,54,54,16,11,5,5,11,21,0,0,0,0,0,0,0,0
2242,hunt,102242,10,False,0,5,34,34,10,5,5,5,8,13,0,0,0,0,0,0,0,0
2243,hunt,102243,14,False,0,5,41,42,14,9,5,5,10,15,0,0,0,0,0,0,0,0
2244,hunt,102244,24,False,0,5,110,110,24,19,5,5,20,31,0,0,0,0,0,0,0,0
2245,hunt,102245,19,False,0,5,59,59,19,14,5,5,2,0,0,0,0,0,0,0,0,0
2246,hunt,102246,20,False,0,5,85,85,20,15,5,5,11,12,0,0,0,0,0,0,0,0
2247,hunt,102247,23,False,0,5,127,127,23,18,5,5,9,14,0,0,0,0,0,0,0,0
2248,hunt,102248,22,False,0,5,102,102,22,17,5,5,15,15,0,0,0,0,0,0,0,0
2249,hunt,102249,24,False,0,5,105,105,24,19,5,5,17,28,0,0,0,0,0,0,0,0
2250,hunt,102250,27,False,0,5,106,106,27,22,5,5,15,13,0,0,0,0,0,0,0,0
2251,hunt,102251,14,False,0,5,51,51,14,9,5,5,8,15,0,0,0,0,0,0,0,0
2252,hunt,102252,17,False,0,5,57,57,17,12,5,5,2,1,0,0,0,0,0,0,0,0
2253,hunt,102253,23,False,0,5,93,93,23,18,5,5,17,19,0,0,0,0,0,0,0,0
2254,hunt,102254,16,False,0,5,72,72,16,11,5,5,5,4,0,0,0,0,0,0,0,0
2255,hunt,102255,14,False,0,5,55,55,14,9,5,5,4,5,0,0,0,0,0,0,0,0
2256,hunt,102256,16,False,0,5,55,55,16,11,5,5,12,18,0,0,0,0,0,0,0,0
2257,hunt,102257,12,False,0,5,51,59,12,7,5,5,4,5,0,0,0,0,0,0,0,0
2258,hunt,102258,15,False,0,5,43,43,15,10,5,5,7,12,0,0,0,0,0,0,0,0
2259,hunt,102259,32,False,0,5,116,116,32,27,5,5,18,13,0,0,0,0,0,0,0,0
2260,hunt,102260,18,False,0,5,51,51,18,13,5,5,6,8,0,0,0,0,0,0,0,0
2261,hunt,102261,18,False,0,5,100,100,18,13,5,5,11,12,0,0,0,0,0,0,0,0
2262,hunt,102262,14,False,0,5,37,38,14,9,5,5,12,18,0,0,0,0,0,0,0,0
2263,hunt,102263,13,False,0,5,34,34,13,8,5,5,5,10,0,0,0,0,0,0,0,0
2264,hunt,102264,13,False,0,5,38,38,13,8,5,5,6,8,0,0,0,0,0,0,0,0
2265,hunt,102265,11,False,0,5,26,29,11,6,5,5,7,9,0,0,0,0,0,0,0,0
2266,hunt,102266,22,False,0,5,104,104,22,17,5,5,13,10,0,0,0,0,0,0,0,0
2267,hunt,102267,17,False,0,5,61,62,17,12,5,5,10,9,0,0,0,0,0,0,0,0
2268,hunt,102268,30,False,0,5,175,175,30,25,5,5,32,46,0,0,0,0,0,0,0,0
2269,hunt,102269,12,False,0,5,64,70,12,7,5,5,5,8,0,0,0,0,0,0,0,0
2270,hunt,102270,20,False,0,5,107,107,20,15,5,5,11,14,0,0,0,0,0,0,0,0
2271,hunt,102271,15,False,0,5,54,54,15,10,5,5,8,7,0,0,0,0,0,0,0,0
2272,hunt,102272,32,False,0,5,144,144,32,27,5,5,40,37,0,0,0,0,0,0,0,0
2273,hunt,102273,11,False,0,5,36,37,11,6,5,5,5,7,0,0,0,0,0,0,0,0
2274,hunt,102274,29,False,0,5,135,135,29,24,5,5,27,33,0,0,0,0,0,0,0,0
2275,hunt,102275,15,False,0,5,53,53,15,10,5,5,9,7,0,0,0,0,0,0,0,0
2276,hunt,102276,13,False,0,5,26,31,13,8,5,5,8,11,0,0,0,0,0,0,0,0
2277,hunt,102277,14,False,0,5,46,46,13,8,5,5,9,19,0,0,0,0,0,0,0,0
2278,hunt,102278,24,False,0,5,107,107,24,19,5,5,7,11,0,0,0,0,0,0,0,0
2279,hunt,102279,12,False,0,5,24,24,12,7,5,5,3,4,0,0,0,0,0,0,0,0
2280,hunt,102280,14,False,0,5,19,19,14,9,5,5,0,0,0,0,0,0,0,0,0,0
2281,hunt,102281,24,False,0,5,120,120,24,19,5,5,18,19,0,0,0,0,0,0,0,0
2282,hunt,102282,19,False,0,5,81,81,19,14,5,5,11,11,0,0,0,0,0,0,0,0
2283,hunt,102283,32,False,0,5,114,114,32,27,5,5,15,8,0,0,0,0,0,0,0,0
2284,hunt,102284,23,False,0,5,79,80,23,18,5,5,30,28,0,0,0,0,0,0,0,0
2285,hunt,102285,13,False,0,5,37,40,13,8,5,5,4,3,0,0,0,0,0,0,0,0
2286,hunt,102286,12,False,0,5,41,42,12,7,5,5,7,11,0,0,0,0,0,0,0,0
2287,hunt,102287,16,False,0,5,81,83,16,11,5,5,11,13,0,0,0,0,0,0,0,0
2288,hunt,102288,17,False,0,5,78,78,17,12,5,5,13,19,0,0,0,0,0,0,0,0
2289,hunt,102289,16,False,0,5,57,57,16,11,5,5,5,7,0,0,0,0,0,0,0,0
2290,hunt,102290,31,False,0,5,125,125,31,26,5,5,18,29,0,0,0,0,0,0,0,0
2291,hunt,102291,18,False,0,5,52,56,18,13,5,5,9,1,0,0,0,0,0,0,0,0
2292,hunt,102292,20,False,0,5,88,88,20,15,5,5,14,18,0,0,0,0,0,0,0,0
2293,hunt,102293,15,False,0,5,75,75,15,10,5,5,7,5,0,0,0,0,0,0,0,0
2294,hunt,102294,14,False,0,5,60,61,14,9,5,5,4,1,0,0,0,0,0,0,0,0
2295,hunt,102295,17,False,0,5,61,62,17,12,5,5,9,7,0,0,0,0,0,0,0,0
2296,hunt,102296,18,False,0,5,88,88,18,13,5,5,7,11,0,0,0,0,0,0,0,0
2297,hunt,102297,10,False,0,5,17,18,10,5,5,5,4,10,0,0,0,0,0,0,0,0
2298,hunt,102298,17,False,0,5,50,52,17,12,5,5,14,13,0,0,0,0,0,0,0,0
2299,hunt,102299,17,False,0,5,43,43,17,12,5,5,5,5,0,0,0,0,0,0,0,0
2300,hunt,102300,36,False,0,5,145,145,36,31,5,5,23,38,0,0,0,0,0,0,0,0
2301,hunt,102301,17,False,0,5,56,56,17,12,5,5,10,14,0,0,0,0,0,0,0,0
2302,hunt,102302,18,False,0,5,69,69,18,13,5,5,13,19,0,0,0,0,0,0,0,0
2303,hunt,102303,12,False,0,5,39,42,12,7,5,5,5,9,0,0,0,0,0,0,0,0
2304,hunt,102304,15,False,0,5,52,55,15,10,5,5,5,4,0,0,0,0,0,0,0,0
2305,hunt,102305,13,False,0,5,22,25,13,8,5,5,10,8,0,0,0,0,0,0,0,0
2306,hunt,102306,21,False,0,5,86,86,21,16,5,5,7,5,0,0,0,0,0,0,0,0
2307,hunt,102307,15,False,0,5,51,54,15,10,5,5,8,9,0,0,0,0,0,0,0,0
2308,hunt,102308,22,False,0,5,48,48,22,17,5,5,2,4,0,0,0,0,0,0,0,0
2309,hunt,102309,26,False,0,5,138,138,26,21,5,5,22,29,0,0,0,0,0,0,0,0
2310,hunt,102310,15,False,0,5,60,62,15,10,5,5,7,4,0,0,0,0,0,0,0,0
2311,hunt,102311,21,False,0,5,96,96,21,16,5,5,9,12,0,0,0,0,0,0,0,0
2312,hunt,102312,24,False,0,5,89,89,24,19,5,5,2,0,0,0,0,0,0,0,0,0
2313,hunt,102313,27,False,0,5,93,93,27,22,5,5,14,17,0,0,0,0,0,0,0,0
2314,hunt,102314,16,False,0,5,71,74,16,11,5,5,7,9,0,0,0,0,0,0,0,0
2315,hunt,102315,19,False,0,5,102,102,19,14,5,5,8,14,0,0,0,0,0,0,0,0
2316,hunt,102316,15,False,0,5,70,70,15,10,5,5,3,0,0,0,0,0,0,0,0,0
2317,hunt,102317,17,False,0,5,63,63,17,12,5,5,8,14,0,0,0,0,0,0,0,0
2318,hunt,102318,19,False,0,5,71,71,19,14,5,5,18,16,0,0,0,0,0,0,0,0
2319,hunt,102319,12,False,0,5,29,29,12,7,5,5,6,13,0,0,0,0,0,0,0,0
2320,hunt,102320,26,False,0,5,84,84,26,21,5,5,15,19,0,0,0,0,0,0,0,0
2321,hunt,102321,14,False,0,5,34,37,14,9,5,5,4,4,0,0,0,0,0,0,0,0
2322,hunt,102322,17,False,0,5,94,94,17,12,5,5,7,15,0,0,0,0,0,0,0,0
2323,hunt,102323,17,False,0,5,101,101,17,12,5,5,10,11,0,0,0,0,0,0,0,0
2324,hunt,102324,19,False,0,5,127,127,19,14,5,5,14,22,0,0,0,0,0,0,0,0
2325,hunt,102325,11,False,0,5,25,26,11,6,5,5,6,9,0,0,0,0,0,0,0,0
2326,hunt,102326,13,False,0,5,55,57,13,8,5,5,5,7,0,0,0,0,0,0,0,0
2327,hunt,102327,28,False,0,5,88,88,28,23,5,5,18,18,0,0,0,0,0,0,0,0
2328,hunt,102328,20,False,0,5,66,66,20,15,5,5,14,18,0,0,0,0,0,0,0,0
2329,hunt,102329,13,False,0,5,22,25,13,8,5,5,9,11,0,0,0,0,0,0,0,0
2330,hunt,102330,17,False,0,5,72,72,17,12,5,5,10,21,0,0,0,0,0,0,0,0
2331,hunt,102331,18,False,0,5,64,64,18,13,5,5,18,22,0,0,0,0,0,0,0,0
2332,hunt,102332,31,False,0,5,101,101,31,26,5,5,16,29,0,0,0,0,0,0,0,0
2333,hunt,102333,18,False,0,5,44,44,18,13,5,5,7,11,0,0,0,0,0,0,0,0
2334,hunt,102334,16,False,0,5,48,48,16,11,5,5,12,13,0,0,0,0,0,0,0,0
2335,hunt,102335,10,False,0,5,13,13,10,5,5,5,5,7,0,0,0,0,0,0,0,0
2336,hunt,102336,13,False,0,5,44,48,13,8,5,5,8,9,0,0,0,0,0,0,0,0
2337,hunt,102337,12,False,0,5,35,35,12,7,5,5,8,16,0,0,0,0,0,0,0,0
2338,hunt,102338,24,False,0,5,97,97,24,19,5,5,22,26,0,0,0,0,0,0,0,0
2339,hunt,102339,21,False,0,5,73,73,21,16,5,5,21,16,0,0,0,0,0,0,0,0
2340,hunt,102340,16,False,0,5,61,66,16,11,5,5,12,15,0,0,0,0,0,0,0,0
2341,hunt,102341,21,False,0,5,75,75,21,16,5,5,13,3,0,0,0,0,0,0,0,0
2342,hunt,102342,18,False,0,5,73,73,18,13,5,5,10,9,0,0,0,0,0,0,0,0
2343,hunt,102343,14,False,0,5,38,38,14,9,5,5,3,5,0,0,0,0,0,0,0,0
2344,hunt,102344,15,False,0,5,23,23,15,10,5,5,4,4,0,0,0,0,0,0,0,0
2345,hunt,102345,15,False,0,5,38,39,15,10,5,5,5,7,0,0,0,0,0,0,0,0
2346,hunt,102346,12,False,0,5,20,23,12,7,5,5,2,4,0,0,0,0,0,0,0,0
2347,hunt,102347,15,False,0,5,52,52,15,10,5,5,11,18,0,0,0,0,0,0,0,0
2348,hunt,102348,16,False,0,5,47,47,16,11,5,5,6,7,0,0,0,0,0,0,0,0
2349,hunt,102349,15,False,0,5,68,70,15,10,5,5,10,13,0,0,0,0,0,0,0,0
2350,hunt,102350,16,False,0,5,60,60,16,11,5,5,9,11,0,0,0,0,0,0,0,0
2351,hunt,102351,23,False,0,5,92,92,23,18,5,5,17,7,0,0,0,0,0,0,0,0
2352,hunt,102352,17,False,0,5,62,62,17,12,5,5,3,4,0,0,0,0,0,0,0,0
2353,hunt,102353,16,False,0,5,61,61,16,11,5,5,5,6,0,0,0,0,0,0,0,0
2354,hunt,102354,12,False,0,5,23,23,12,7,5,5,7,16,0,0,0,0,0,0,0,0
2355,hunt,102355,9,False,0,5,13,13,9,4,5,5,4,7,0,0,0,0,0,0,0,0
2356,hunt,102356,12,False,0,5,44,45,12,7,5,5,9,16,0,0,0,0,0,0,0,0
2357,hunt,102357,13,False,0,5,35,35,13,8,5,5,9,13,0,0,0,0,0,0,0,0
2358,hunt,102358,16,False,0,5,39,39,16,11,5,5,5,8,0,0,0,0,0,0,0,0
2359,hunt,102359,12,False,0,5,24,24,12,7,5,5,5,8,0,0,0,0,0,0,0,0
2360,hunt,102360,20,False,0,5,81,81,20,15,5,5,10,6,0,0,0,0,0,0,0,0
2361,hunt,102361,24,False,0,5,112,112,24,19,5,5,20,23,0,0,0,0,0,0,0,0
2362,hunt,102362,13,False,0,5,33,35,13,8,5,5,11,16,0,0,0,0,0,0,0,0
2363,hunt,102363,15,False,0,5,38,38,15,10,5,5,9,9,0,0,0,0,0,0,0,0
2364,hunt,102364,16,False,0,5,70,71,16,11,5,5,12,18,0,0,0,0,0,0,0,0
2365,hunt,102365,10,False,0,5,19,26,10,5,5,5,7,9,0,0,0,0,0,0,0,0
2366,hunt,102366,24,False,0,5,106,106,24,19,5,5,10,20,0,0,0,0,0,0,0,0
2367,hunt,102367,13,False,0,5,49,53,13,8,5,5,10,20,0,0,0,0,0,0,0,0
2368,hunt,102368,19,False,0,5,60,60,19,14,5,5,10,17,0,0,0,0,0,0,0,0
2369,hunt,102369,21,False,0,5,133,133,21,16,5,5,17,19,0,0,0,0,0,0,0,0
2370,hunt,102370,12,False,0,5,42,43,12,7,5,5,8,8,0,0,0,0,0,0,0,0
2371,hunt,102371,25,False,0,5,80,80,25,20,5,5,29,25,0,0,0,0,0,0,0,0
2372,hunt,102372,22,False,0,5,106,106,22,17,5,5,15,17,0,0,0,0,0,0,0,0
2373,hunt,102373,12,False,0,5,17,17,11,6,5,5,7,11,0,0,0,0,0,0,0,0
2374,hunt,102374,16,False,0,5,61,61,16,11,5,5,8,13,0,0,0,0,0,0,0,0
2375,hunt,102375,20,False,0,5,82,82,20,15,5,5,13,20,0,0,0,0,0,0,0,0
2376,hunt,102376,19,False,0,5,49,49,19,14,5,5,15,22,0,0,0,0,0,0,0,0
2377,hunt,102377,19,False,0,5,69,69,19,14,5,5,5,7,0,0,0,0,0,0,0,0
2378,hunt,102378,33,False,0,5,95,95,33,28,5,5,42,46,0,0,0,0,0,0,0,0
2379,hunt,102379,11,False,0,5,38,44,11,6,5,5,0,0,0,0,0,0,0,0,0,0
2380,hunt,102380,25,False,0,5,107,107,25,20,5,5,23,21,0,0,0,0,0,0,0,0
2381,hunt,102381,25,False,0,5,88,88,25,20,5,5,4,7,0,0,0,0,0,0,0,0
2382,hunt,102382,14,False,0,5,65,65,14,9,5,5,4,7,0,0,0,0,0,0,0,0
2383,hunt,102383,17,False,0,5,62,62,17,12,5,5,2,1,0,0,0,0,0,0,0,0
2384,hunt,102384,23,False,0,5,110,110,23,18,5,5,15,26,0,0,0,0,0,0,0,0
2385,hunt,102385,14,False,0,5,72,74,14,9,5,5,6,13,0,0,0,0,0,0,0,0
2386,hunt,102386,9,False,0,5,19,21,9,4,5,5,1,2,0,0,0,0,0,0,0,0
2387,hunt,102387,22,False,0,5,116,116,22,17,5,5,8,5,0,0,0,0,0,0,0,0
2388,hunt,102388,14,False,0,5,39,41,14,9,5,5,13,17,0,0,0,0,0,0,0,0
2389,hunt,102389,13,False,0,5,43,43,13,8,5,5,13,20,0,0,0,0,0,0,0,0
2390,hunt,102390,24,False,0,5,127,127,24,19,5,5,22,20,0,0,0,0,0,0,0,0
2391,hunt,102391,16,False,0,5,42,42,16,11,5,5,12,14,0,0,0,0,0,0,0,0
2392,hunt,102392,22,False,0,5,95,95,22,17,5,5,17,21,0,0,0,0,0,0,0,0
2393,hunt,102393,13,False,0,5,62,68,13,8,5,5,9,15,0,0,0,0,0,0,0,0
2394,hunt,102394,18,False,0,5,85,89,18,13,5,5,9,7,0,0,0,0,0,0,0,0
2395,hunt,102395,10,False,0,5,38,39,10,5,5,5,8,15,0,0,0,0,0,0,0,0
2396,hunt,102396,15,False,0,5,59,65,15,10,5,5,9,12,0,0,0,0,0,0,0,0
2397,hunt,102397,24,False,0,5,106,106,24,19,5,5,9,14,0,0,0,0,0,0,0,0
2398,hunt,102398,16,False,0,5,75,80,16,11,5,5,6,8,0,0,0,0,0,0,0,0
2399,hunt,102399,14,False,0,5,52,55,14,9,5,5,12,14,0,0,0,0,0,0,0,0
2400,hunt,102400,16,False,0,5,64,64,16,11,5,5,7,13,0,0,0,0,0,0,0,0
2401,hunt,102401,13,False,0,5,34,43,13,8,5,5,6,4,0,0,0,0,0,0,0,0
2402,hunt,102402,14,False,0,5,70,74,14,9,5,5,6,4,0,0,0,0,0,0,0,0
2403,hunt,102403,12,False,0,5,38,41,12,7,5,5,3,4,0,0,0,0,0,0,0,0
2404,hunt,102404,25,False,0,5,101,101,25,20,5,5,17,17,0,0,0,0,0,0,0,0
2405,hunt,102405,15,False,0,5,54,59,15,10,5,5,7,10,0,0,0,0,0,0,0,0
2406,hunt,102406,11,False,0,5,15,16,11,6,5,5,5,10,0,0,0,0,0,0,0,0
2407,hunt,102407,14,False,0,5,27,27,14,9,5,5,8,8,0,0,0,0,0,0,0,0
2408,hunt,102408,18,False,0,5,98,99,18,13,5,5,15,13,0,0,0,0,0,0,0,0
2409,hunt,102409,19,False,0,5,93,93,19,14,5,5,4,7,0,0,0,0,0,0,0,0
2410,hunt,102410,13,False,0,5,26,26,13,8,5,5,2,3,0,0,0,0,0,0,0,0
2411,hunt,102411,26,False,0,5,118,118,26,21,5,5,14,17,0,0,0,0,0,0,0,0
2412,hunt,102412,13,False,0,5,42,43,13,8,5,5,2,0,0,0,0,0,0,0,0,0
2413,hunt,102413,14,False,0,5,52,58,14,9,5,5,10,12,0,0,0,0,0,0,0,0
2414,hunt,102414,24,False,0,5,100,100,24,19,5,5,15,14,0,0,0,0,0,0,0,0
2415,hunt,102415,21,False,0,5,94,94,21,16,5,5,16,19,0,0,0,0,0,0,0,0
2416,hunt,102416,14,False,0,5,44,44,14,9,5,5,6,5,0,0,0,0,0,0,0,0
2417,hunt,102417,12,False,0,5,26,29,12,7,5,5,5,3,0,0,0,0,0,0,0,0
2418,hunt,102418,20,False,0,5,78,78,20,15,5,5,14,13,0,0,0,0,0,0,0,0
